date,open,high,low,close,volume
2021-12-10,67.454848,67.532777,67.43147,67.509398,20247039
2021-12-13,67.509398,67.571741,67.450952,67.509398,17125665
2021-12-14,67.408091,67.478227,67.275613,67.392506,20310513
2021-12-15,67.384713,67.673048,67.275613,67.649669,31698986
2021-12-16,67.678,67.740556,67.552887,67.599804,27374016
2021-12-17,67.529429,67.646721,67.412136,67.537248,27459345
2021-12-20,67.349579,67.474692,67.318301,67.419955,27560478
2021-12-21,67.513789,67.787473,67.513789,67.779653,24390466
2021-12-22,67.756195,67.975142,67.748375,67.959502,17433297
2021-12-23,67.9986,68.194088,67.982961,68.154991,15612050
2021-12-27,68.16281,68.280103,68.131532,68.225366,13397481
2021-12-28,68.201908,68.217547,68.088525,68.194088,17151672
2021-12-29,68.147171,68.17063,68.068976,68.084615,16760326
2021-12-30,68.108073,68.108073,68.022059,68.053337,12326096
2021-12-31,68.076795,68.119803,68.014239,68.037698,11505297
2022-01-03,67.967322,68.00642,67.84221,68.00642,35368431
2022-01-04,68.029878,68.029878,67.771834,67.83439,33609903
2022-01-05,67.826571,67.857849,67.310482,67.310482,44808532
2022-01-06,67.326121,67.494241,67.287023,67.318301,42823168
2022-01-07,67.318301,67.326121,67.138452,67.146272,34630070
2022-01-10,67.060257,67.216647,66.755295,67.201008,52621783
2022-01-11,67.240106,67.513789,67.048528,67.513789,32513114
2022-01-12,67.615443,67.654541,67.514571,67.623263,24621218
2022-01-13,67.607624,67.638902,67.357399,67.380858,31699700
2022-01-14,67.33394,67.427775,67.247926,67.318301,31046205
2022-01-18,67.122813,67.130633,66.942964,66.989881,46332501
2022-01-19,67.107174,67.212738,66.903866,66.927325,31390159
2022-01-20,67.052437,67.224467,66.786574,66.802213,38217664
2022-01-21,66.802213,66.935145,66.724017,66.810032,57098022
2022-01-24,66.610634,66.786574,66.286124,66.739656,79231530
2022-01-25,66.536349,66.692739,66.387778,66.544168,43642769
2022-01-26,66.833491,67.146272,66.231387,66.317402,63574938
2022-01-27,66.481612,66.559807,65.879508,66.028079,47351545
2022-01-28,65.879508,66.223568,65.644923,66.215748,51496748
2022-01-31,66.074997,66.333041,65.85605,66.231387,78932143
2022-02-01,66.431805,66.533827,66.212066,66.494588,42377276
2022-02-02,66.628001,66.675088,66.400414,66.59661,29261518
2022-02-03,66.290545,66.345479,65.992327,66.000175,44760829
2022-02-04,65.733349,65.843219,65.289947,65.741197,65508282
2022-02-07,65.560697,65.811828,65.466523,65.69411,37620738
2022-02-08,65.749045,65.80398,65.592089,65.62348,39549042
2022-02-09,65.87461,66.015871,65.87461,65.968784,37641832
2022-02-10,65.560697,65.788284,65.089828,65.097676,57751375
2022-02-11,65.317415,65.33311,64.705285,64.870089,58918391
2022-02-14,64.862241,64.999578,64.524785,64.76022,36550151
2022-02-15,64.932872,64.983882,64.791611,64.870089,32725863
2022-02-16,64.83085,65.278176,64.775915,65.231089,38996002
2022-02-17,65.113371,65.113371,64.909328,64.956415,30755170
2022-02-18,64.893632,65.129067,64.838698,65.050589,43848770
2022-02-22,65.01135,65.176154,64.815154,64.90148,37004514
2022-02-23,65.019198,65.066285,64.768067,64.783763,36545350
2022-02-24,64.281502,65.278176,64.21872,65.246784,56132522
2022-02-25,65.309567,65.631328,65.309567,65.615632,44118810
2022-02-28,65.309567,65.827523,65.309567,65.662719,54006408
2022-03-01,65.715866,65.87734,65.337781,65.479563,43268520
2022-03-02,65.440179,65.660729,65.325966,65.637098,41489189
2022-03-03,65.75525,65.771003,64.751592,65.440179,23594209
2022-03-04,65.329904,65.329904,64.967573,65.014834,32298022
2022-03-07,64.896682,64.912436,64.392569,64.447706,43675913
2022-03-08,64.494967,64.660379,64.19565,64.21928,57474463
2022-03-09,64.599807,64.841545,64.471337,64.7549,31142980
2022-03-10,64.400446,64.48709,64.132636,64.211403,46408901
2022-03-11,64.298048,64.313801,63.695475,63.746674,40097064
2022-03-14,63.68366,63.699414,62.919614,62.990505,61536700
2022-03-15,63.116533,63.608831,63.092903,63.463111,57385317
2022-03-16,63.770304,64.384692,63.447515,64.353185,66254810
2022-03-17,64.408323,64.825791,64.392569,64.794284,48573700
2022-03-18,64.668256,65.014834,64.546166,65.006957,59505533
2022-03-21,64.896682,64.943943,64.132636,64.258664,62364255
2022-03-22,64.321678,64.644626,64.19565,64.589488,40148611
2022-03-23,64.479213,64.597365,64.266541,64.384692,36294894
2022-03-24,64.376816,64.542228,64.211403,64.518597,18435773
2022-03-25,64.526474,64.526474,64.006607,64.053868,36497817
2022-03-28,64.022361,64.471337,64.006607,64.455583,26886119
2022-03-29,64.747024,65.26689,64.70764,65.251137,49781140
2022-03-30,65.077848,65.140862,64.896682,65.054217,43905373
2022-03-31,65.132985,65.160554,64.802161,64.817914,40717558
2022-04-01,64.717911,64.874585,64.575553,64.812817,31316070
2022-04-04,64.868179,65.311073,64.852361,65.303164,32710944
2022-04-05,65.160806,65.224076,64.433194,64.45692,51886417
2022-04-06,64.014026,64.377832,63.816305,63.950755,67118033
2022-04-07,64.014026,64.08916,63.840032,63.847941,42831431
2022-04-08,63.65022,63.845964,63.452499,63.460408,42177152
