time_utc,open,high,low,close,volume
2026-09-01T19:30,290.685,290.69,290.45,290.6,280083
2026-09-01T19:35,290.6,290.61,290.315,290.32,338675
2026-09-01T19:40,290.31,290.465,290.27,290.365,243420
2026-09-01T19:45,290.355,290.46,290.265,290.42,360137
2026-09-01T19:50,290.41,290.41,290.165,290.255,543193
2026-09-01T19:55,290.25,290.65,290.165,290.57,1472509
2026-09-02T13:30,291.56,292.6,291.19,292.58,1093913
2026-09-02T13:35,292.59,292.72,292.35,292.55,770110
2026-09-02T13:40,292.55,292.74,292.21,292.73,408428
2026-09-02T13:45,292.73,292.73,292.28,292.5,318665
2026-09-02T13:50,292.505,292.67,292.22,292.58,475030
2026-09-02T13:55,292.58,292.625,292.29,292.35,244307
2026-09-02T14:00,292.35,293.16,292.26,293.16,311114
2026-09-02T14:05,293.19,293.295,293.015,293.09,269722
2026-09-02T14:10,293.06,293.335,293.05,293.225,192383
2026-09-02T14:15,293.22,293.695,293.21,293.64,476100
2026-09-02T14:20,293.65,293.775,293.36,293.43,411650
2026-09-02T14:25,293.4391,293.51,293.31,293.38,158748
2026-09-02T14:30,293.38,293.49,293.15,293.46,467592
2026-09-02T14:35,293.49,293.67,293.43,293.67,353391
2026-09-02T14:40,293.65,293.67,293.49,293.63,120760
2026-09-02T14:45,293.62,293.62,293.29,293.36,213823
2026-09-02T14:50,293.35,293.35,293.11,293.33,157133
2026-09-02T14:55,293.34,293.43,293.035,293.14,231170
2026-09-02T15:00,293.16,293.18,292.69,292.74,429211
2026-09-02T15:05,292.74,292.815,292.66,292.73,377651
2026-09-02T15:10,292.74,292.89,292.595,292.67,247293
2026-09-02T15:15,292.66,292.91,292.6201,292.89,82916
2026-09-02T15:20,292.895,292.9032,292.49,292.6,357033
2026-09-02T15:25,292.565,292.73,292.5,292.7,132782
2026-09-02T15:30,292.73,292.85,292.58,292.8,173823
2026-09-02T15:35,292.8084,292.955,292.79,292.845,195570
2026-09-02T15:40,292.85,293.14,292.84,292.92,134922
2026-09-02T15:45,292.91,292.97,292.76,292.86,158656
2026-09-02T15:50,292.86,293.045,292.855,292.855,92074
